Unnamed: 0,sheet_id,category_id,year_month,total_spent,total_spent_in_sheet_last_month,total_spent_in_sheet_last_3_months,average_spent_in_sheet_last_6_months,sheet_spending_trend,total_spent_in_category_last_month,total_spent_in_category_last_3_months,average_spent_in_category_last_6_months,category_spending_trend,category_spent_percentage_last_month,category_spent_percentage_trend,most_frequent_spending_category_in_sheet,most_expensive_category_last_month_in_sheet,least_expensive_category_last_month_in_sheet
883.0,dae2d0aa-81a1-40ba-9b14-99d3bbbda127,6de44045-77c4-4366-a4f2-dc61e5ab22be,2024-09,1047,7536.0,22608.0,7591.5,0,865.0,3158.0,1056.5,1,0.1147823779193206,-1,fbd721e7-4e56-45af-82d4-832bf7eb9bd3,c1ca9593-7416-4ba6-a5ad-8f9220ad7536,6de44045-77c4-4366-a4f2-dc61e5ab22be
884.0,dae2d0aa-81a1-40ba-9b14-99d3bbbda127,7b99f03f-4c9c-4866-b27c-29c6dae0f773,2024-10,4867,7536.0,22608.0,7536.0,-1,5529.0,17053.0,5479.333333333333,-1,0.7336783439490446,1,6de44045-77c4-4366-a4f2-dc61e5ab22be,fbd721e7-4e56-45af-82d4-832bf7eb9bd3,3d921cc9-3c96-4a42-a84a-622177addb55
885.0,dae2d0aa-81a1-40ba-9b14-99d3bbbda127,3d921cc9-3c96-4a42-a84a-622177addb55,2024-10,452,6759.0,21831.0,7406.5,0,491.0,1466.0,513.5,-1,0.0726438822310992,1,c1ca9593-7416-4ba6-a5ad-8f9220ad7536,3d921cc9-3c96-4a42-a84a-622177addb55,c1ca9593-7416-4ba6-a5ad-8f9220ad7536
886.0,dae2d0aa-81a1-40ba-9b14-99d3bbbda127,fbd721e7-4e56-45af-82d4-832bf7eb9bd3,2024-10,268,6759.0,21054.0,7277.0,0,165.0,502.0,222.5,1,0.0244118952507767,1,c1ca9593-7416-4ba6-a5ad-8f9220ad7536,7b99f03f-4c9c-4866-b27c-29c6dae0f773,3d921cc9-3c96-4a42-a84a-622177addb55
887.0,dae2d0aa-81a1-40ba-9b14-99d3bbbda127,c1ca9593-7416-4ba6-a5ad-8f9220ad7536,2024-10,164,6759.0,20277.0,7147.5,0,151.0,1382.0,443.5,1,0.0223405829264684,-1,6de44045-77c4-4366-a4f2-dc61e5ab22be,7b99f03f-4c9c-4866-b27c-29c6dae0f773,30697b6e-1444-413c-862e-40af11aba86b
888.0,dae2d0aa-81a1-40ba-9b14-99d3bbbda127,30697b6e-1444-413c-862e-40af11aba86b,2024-10,153,6759.0,20277.0,7018.0,0,153.0,562.0,154.5,0,0.0226364846870838,-1,7b99f03f-4c9c-4866-b27c-29c6dae0f773,fbd721e7-4e56-45af-82d4-832bf7eb9bd3,fbd721e7-4e56-45af-82d4-832bf7eb9bd3
889.0,dae2d0aa-81a1-40ba-9b14-99d3bbbda127,6de44045-77c4-4366-a4f2-dc61e5ab22be,2024-10,855,6759.0,20277.0,6888.5,0,1047.0,3074.0,1051.0,-1,0.1549045716822015,1,7b99f03f-4c9c-4866-b27c-29c6dae0f773,fbd721e7-4e56-45af-82d4-832bf7eb9bd3,c1ca9593-7416-4ba6-a5ad-8f9220ad7536
890.0,dae2d0aa-81a1-40ba-9b14-99d3bbbda127,7b99f03f-4c9c-4866-b27c-29c6dae0f773,2024-11,5058,6759.0,20277.0,6759.0,-1,4867.0,16074.0,5372.0,1,0.72007693445776,-1,c1ca9593-7416-4ba6-a5ad-8f9220ad7536,30697b6e-1444-413c-862e-40af11aba86b,6de44045-77c4-4366-a4f2-dc61e5ab22be
891.0,dae2d0aa-81a1-40ba-9b14-99d3bbbda127,c1ca9593-7416-4ba6-a5ad-8f9220ad7536,2024-11,158,6720.0,20238.0,6752.5,0,164.0,829.0,378.6666666666667,-1,0.0244047619047619,1,6de44045-77c4-4366-a4f2-dc61e5ab22be,fbd721e7-4e56-45af-82d4-832bf7eb9bd3,7b99f03f-4c9c-4866-b27c-29c6dae0f773
892.0,dae2d0aa-81a1-40ba-9b14-99d3bbbda127,fbd721e7-4e56-45af-82d4-832bf7eb9bd3,2024-11,119,6720.0,20199.0,6746.0,0,268.0,551.0,237.5,-1,0.0398809523809523,1,6de44045-77c4-4366-a4f2-dc61e5ab22be,7b99f03f-4c9c-4866-b27c-29c6dae0f773,3d921cc9-3c96-4a42-a84a-622177addb55
893.0,dae2d0aa-81a1-40ba-9b14-99d3bbbda127,6de44045-77c4-4366-a4f2-dc61e5ab22be,2024-11,1138,6720.0,20160.0,6739.5,0,855.0,2767.0,1015.0,1,0.1272321428571428,-1,c1ca9593-7416-4ba6-a5ad-8f9220ad7536,6de44045-77c4-4366-a4f2-dc61e5ab22be,6de44045-77c4-4366-a4f2-dc61e5ab22be
894.0,dae2d0aa-81a1-40ba-9b14-99d3bbbda127,30697b6e-1444-413c-862e-40af11aba86b,2024-11,247,6720.0,20160.0,6733.0,0,153.0,492.0,164.16666666666666,1,0.0227678571428571,1,c1ca9593-7416-4ba6-a5ad-8f9220ad7536,6de44045-77c4-4366-a4f2-dc61e5ab22be,7b99f03f-4c9c-4866-b27c-29c6dae0f773
895.0,dae2d0aa-81a1-40ba-9b14-99d3bbbda127,3d921cc9-3c96-4a42-a84a-622177addb55,2024-12,424,6720.0,20160.0,6726.5,1,452.0,1451.0,503.8333333333333,-1,0.0672619047619047,-1,c1ca9593-7416-4ba6-a5ad-8f9220ad7536,6de44045-77c4-4366-a4f2-dc61e5ab22be,6de44045-77c4-4366-a4f2-dc61e5ab22be
896.0,dae2d0aa-81a1-40ba-9b14-99d3bbbda127,6de44045-77c4-4366-a4f2-dc61e5ab22be,2024-12,983,7711.0,21151.0,6885.166666666667,0,1138.0,3040.0,1033.0,-1,0.1475813772532745,1,7b99f03f-4c9c-4866-b27c-29c6dae0f773,3d921cc9-3c96-4a42-a84a-622177addb55,30697b6e-1444-413c-862e-40af11aba86b
897.0,dae2d0aa-81a1-40ba-9b14-99d3bbbda127,7b99f03f-4c9c-4866-b27c-29c6dae0f773,2024-12,5450,7711.0,22142.0,7050.333333333333,0,5058.0,15454.0,5274.666666666667,1,0.6559460510958371,-1,fbd721e7-4e56-45af-82d4-832bf7eb9bd3,7b99f03f-4c9c-4866-b27c-29c6dae0f773,6de44045-77c4-4366-a4f2-dc61e5ab22be
898.0,dae2d0aa-81a1-40ba-9b14-99d3bbbda127,c1ca9593-7416-4ba6-a5ad-8f9220ad7536,2024-12,713,7711.0,23133.0,7215.5,0,158.0,473.0,303.8333333333333,1,0.0204902087926339,-1,3d921cc9-3c96-4a42-a84a-622177addb55,7b99f03f-4c9c-4866-b27c-29c6dae0f773,fbd721e7-4e56-45af-82d4-832bf7eb9bd3
899.0,dae2d0aa-81a1-40ba-9b14-99d3bbbda127,30697b6e-1444-413c-862e-40af11aba86b,2024-12,141,7711.0,23133.0,7380.666666666667,0,247.0,553.0,165.0,-1,0.0320321618467124,1,30697b6e-1444-413c-862e-40af11aba86b,30697b6e-1444-413c-862e-40af11aba86b,c1ca9593-7416-4ba6-a5ad-8f9220ad7536
900.0,dae2d0aa-81a1-40ba-9b14-99d3bbbda127,c1ca9593-7416-4ba6-a5ad-8f9220ad7536,2025-01,121,7711.0,23133.0,7545.833333333333,-1,713.0,1035.0,402.8333333333333,-1,0.0924653092984048,1,30697b6e-1444-413c-862e-40af11aba86b,fbd721e7-4e56-45af-82d4-832bf7eb9bd3,fbd721e7-4e56-45af-82d4-832bf7eb9bd3
901.0,dae2d0aa-81a1-40ba-9b14-99d3bbbda127,6de44045-77c4-4366-a4f2-dc61e5ab22be,2025-01,843,6358.0,21780.0,7485.5,0,983.0,2976.0,1008.3333333333334,-1,0.1546083674111355,1,3d921cc9-3c96-4a42-a84a-622177addb55,3d921cc9-3c96-4a42-a84a-622177addb55,c1ca9593-7416-4ba6-a5ad-8f9220ad7536
902.0,dae2d0aa-81a1-40ba-9b14-99d3bbbda127,fbd721e7-4e56-45af-82d4-832bf7eb9bd3,2025-01,304,6358.0,20427.0,7260.0,0,119.0,552.0,204.0,1,0.0187165775401069,-1,6de44045-77c4-4366-a4f2-dc61e5ab22be,30697b6e-1444-413c-862e-40af11aba86b,6de44045-77c4-4366-a4f2-dc61e5ab22be
903.0,dae2d0aa-81a1-40ba-9b14-99d3bbbda127,7b99f03f-4c9c-4866-b27c-29c6dae0f773,2025-01,4652,6358.0,19074.0,7034.5,0,5450.0,15375.0,5404.666666666667,-1,0.8571877949040578,1,7b99f03f-4c9c-4866-b27c-29c6dae0f773,c1ca9593-7416-4ba6-a5ad-8f9220ad7536,3d921cc9-3c96-4a42-a84a-622177addb55
904.0,dae2d0aa-81a1-40ba-9b14-99d3bbbda127,3d921cc9-3c96-4a42-a84a-622177addb55,2025-01,438,6358.0,19074.0,6809.0,0,424.0,1367.0,476.1666666666667,1,0.0666876376218936,-1,3d921cc9-3c96-4a42-a84a-622177addb55,7b99f03f-4c9c-4866-b27c-29c6dae0f773,fbd721e7-4e56-45af-82d4-832bf7eb9bd3
905.0,dae2d0aa-81a1-40ba-9b14-99d3bbbda127,6de44045-77c4-4366-a4f2-dc61e5ab22be,2025-02,1167,6358.0,19074.0,6583.5,1,843.0,2964.0,955.1666666666666,1,0.1325888644227744,-1,30697b6e-1444-413c-862e-40af11aba86b,7b99f03f-4c9c-4866-b27c-29c6dae0f773,fbd721e7-4e56-45af-82d4-832bf7eb9bd3
906.0,dae2d0aa-81a1-40ba-9b14-99d3bbbda127,7b99f03f-4c9c-4866-b27c-29c6dae0f773,2025-02,5264,7269.0,19985.0,6509.833333333333,0,4652.0,15160.0,5205.666666666667,1,0.6399779887192186,-1,c1ca9593-7416-4ba6-a5ad-8f9220ad7536,30697b6e-1444-413c-862e-40af11aba86b,fbd721e7-4e56-45af-82d4-832bf7eb9bd3
907.0,dae2d0aa-81a1-40ba-9b14-99d3bbbda127,3d921cc9-3c96-4a42-a84a-622177addb55,2025-02,372,7269.0,20896.0,6661.666666666667,0,438.0,1314.0,463.3333333333333,-1,0.0602558811390837,-1,30697b6e-1444-413c-862e-40af11aba86b,c1ca9593-7416-4ba6-a5ad-8f9220ad7536,c1ca9593-7416-4ba6-a5ad-8f9220ad7536
908.0,dae2d0aa-81a1-40ba-9b14-99d3bbbda127,fbd721e7-4e56-45af-82d4-832bf7eb9bd3,2025-02,206,7269.0,21807.0,6813.5,0,304.0,691.0,198.8333333333333,-1,0.0418214334846608,1,30697b6e-1444-413c-862e-40af11aba86b,6de44045-77c4-4366-a4f2-dc61e5ab22be,fbd721e7-4e56-45af-82d4-832bf7eb9bd3
909.0,dae2d0aa-81a1-40ba-9b14-99d3bbbda127,c1ca9593-7416-4ba6-a5ad-8f9220ad7536,2025-02,237,7269.0,21807.0,6965.333333333333,0,121.0,992.0,303.5,1,0.0166460310909341,-1,c1ca9593-7416-4ba6-a5ad-8f9220ad7536,30697b6e-1444-413c-862e-40af11aba86b,6de44045-77c4-4366-a4f2-dc61e5ab22be
910.0,dae2d0aa-81a1-40ba-9b14-99d3bbbda127,30697b6e-1444-413c-862e-40af11aba86b,2025-02,23,7269.0,21807.0,7117.166666666667,0,141.0,541.0,183.8333333333333,-1,0.0193974411886091,-1,3d921cc9-3c96-4a42-a84a-622177addb55,6de44045-77c4-4366-a4f2-dc61e5ab22be,7b99f03f-4c9c-4866-b27c-29c6dae0f773
911.0,dae2d0aa-81a1-40ba-9b14-99d3bbbda127,3d921cc9-3c96-4a42-a84a-622177addb55,2025-03,645,7269.0,21807.0,7269.0,-1,372.0,1234.0,447.5,1,0.051176227816756,-1,30697b6e-1444-413c-862e-40af11aba86b,6de44045-77c4-4366-a4f2-dc61e5ab22be,30697b6e-1444-413c-862e-40af11aba86b
912.0,dae2d0aa-81a1-40ba-9b14-99d3bbbda127,6de44045-77c4-4366-a4f2-dc61e5ab22be,2025-03,1059,6961.0,21499.0,7217.666666666667,0,1167.0,2993.0,1005.5,-1,0.1676483263898865,1,fbd721e7-4e56-45af-82d4-832bf7eb9bd3,7b99f03f-4c9c-4866-b27c-29c6dae0f773,30697b6e-1444-413c-862e-40af11aba86b
913.0,dae2d0aa-81a1-40ba-9b14-99d3bbbda127,30697b6e-1444-413c-862e-40af11aba86b,2025-03,179,6961.0,21191.0,7166.333333333333,0,23.0,411.0,150.5,1,0.0033041229708375,-1,30697b6e-1444-413c-862e-40af11aba86b,6de44045-77c4-4366-a4f2-dc61e5ab22be,fbd721e7-4e56-45af-82d4-832bf7eb9bd3
914.0,dae2d0aa-81a1-40ba-9b14-99d3bbbda127,c1ca9593-7416-4ba6-a5ad-8f9220ad7536,2025-03,462,6961.0,20883.0,7115.0,0,237.0,1071.0,257.3333333333333,1,0.0340468323516736,1,3d921cc9-3c96-4a42-a84a-622177addb55,3d921cc9-3c96-4a42-a84a-622177addb55,6de44045-77c4-4366-a4f2-dc61e5ab22be
915.0,dae2d0aa-81a1-40ba-9b14-99d3bbbda127,7b99f03f-4c9c-4866-b27c-29c6dae0f773,2025-03,4616,6961.0,20883.0,7063.666666666667,0,5264.0,15366.0,5136.666666666667,-1,0.7562131877603793,1,7b99f03f-4c9c-4866-b27c-29c6dae0f773,30697b6e-1444-413c-862e-40af11aba86b,c1ca9593-7416-4ba6-a5ad-8f9220ad7536
916.0,fa3ffc98-0dd9-421a-b123-71d8d0f3ac51,c1ca9593-7416-4ba6-a5ad-8f9220ad7536,2024-01,127,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,30697b6e-1444-413c-862e-40af11aba86b,c1ca9593-7416-4ba6-a5ad-8f9220ad7536,3d921cc9-3c96-4a42-a84a-622177addb55
917.0,fa3ffc98-0dd9-421a-b123-71d8d0f3ac51,7b99f03f-4c9c-4866-b27c-29c6dae0f773,2024-01,4706,6610.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,fbd721e7-4e56-45af-82d4-832bf7eb9bd3,3d921cc9-3c96-4a42-a84a-622177addb55,3d921cc9-3c96-4a42-a84a-622177addb55
918.0,fa3ffc98-0dd9-421a-b123-71d8d0f3ac51,3d921cc9-3c96-4a42-a84a-622177addb55,2024-01,349,6610.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,6de44045-77c4-4366-a4f2-dc61e5ab22be,7b99f03f-4c9c-4866-b27c-29c6dae0f773,c1ca9593-7416-4ba6-a5ad-8f9220ad7536
919.0,fa3ffc98-0dd9-421a-b123-71d8d0f3ac51,30697b6e-1444-413c-862e-40af11aba86b,2024-01,120,6610.0,19830.0,0.0,0,0.0,0.0,0.0,0,0.0,0,c1ca9593-7416-4ba6-a5ad-8f9220ad7536,3d921cc9-3c96-4a42-a84a-622177addb55,fbd721e7-4e56-45af-82d4-832bf7eb9bd3
920.0,fa3ffc98-0dd9-421a-b123-71d8d0f3ac51,fbd721e7-4e56-45af-82d4-832bf7eb9bd3,2024-01,282,6610.0,19830.0,0.0,0,0.0,0.0,0.0,0,0.0,0,c1ca9593-7416-4ba6-a5ad-8f9220ad7536,3d921cc9-3c96-4a42-a84a-622177addb55,fbd721e7-4e56-45af-82d4-832bf7eb9bd3
921.0,fa3ffc98-0dd9-421a-b123-71d8d0f3ac51,6de44045-77c4-4366-a4f2-dc61e5ab22be,2024-01,1026,6610.0,19830.0,0.0,0,0.0,0.0,0.0,0,0.0,0,fbd721e7-4e56-45af-82d4-832bf7eb9bd3,30697b6e-1444-413c-862e-40af11aba86b,30697b6e-1444-413c-862e-40af11aba86b
922.0,fa3ffc98-0dd9-421a-b123-71d8d0f3ac51,30697b6e-1444-413c-862e-40af11aba86b,2024-02,247,6610.0,19830.0,6610.0,1,120.0,0.0,0.0,1,0.0181543116490166,0,7b99f03f-4c9c-4866-b27c-29c6dae0f773,30697b6e-1444-413c-862e-40af11aba86b,6de44045-77c4-4366-a4f2-dc61e5ab22be
923.0,fa3ffc98-0dd9-421a-b123-71d8d0f3ac51,6de44045-77c4-4366-a4f2-dc61e5ab22be,2024-02,960,7126.0,20346.0,6696.0,0,1026.0,0.0,0.0,-1,0.1439797923098512,0,30697b6e-1444-413c-862e-40af11aba86b,fbd721e7-4e56-45af-82d4-832bf7eb9bd3,3d921cc9-3c96-4a42-a84a-622177addb55
924.0,fa3ffc98-0dd9-421a-b123-71d8d0f3ac51,c1ca9593-7416-4ba6-a5ad-8f9220ad7536,2024-02,234,7126.0,20862.0,6782.0,0,127.0,0.0,0.0,1,0.0178220600617457,0,30697b6e-1444-413c-862e-40af11aba86b,3d921cc9-3c96-4a42-a84a-622177addb55,fbd721e7-4e56-45af-82d4-832bf7eb9bd3
925.0,fa3ffc98-0dd9-421a-b123-71d8d0f3ac51,3d921cc9-3c96-4a42-a84a-622177addb55,2024-02,620,7126.0,21378.0,6868.0,0,349.0,0.0,0.0,1,0.0489755823744035,0,30697b6e-1444-413c-862e-40af11aba86b,fbd721e7-4e56-45af-82d4-832bf7eb9bd3,6de44045-77c4-4366-a4f2-dc61e5ab22be
926.0,fa3ffc98-0dd9-421a-b123-71d8d0f3ac51,fbd721e7-4e56-45af-82d4-832bf7eb9bd3,2024-02,291,7126.0,21378.0,6954.0,0,282.0,0.0,0.0,1,0.0395733932079708,0,fbd721e7-4e56-45af-82d4-832bf7eb9bd3,30697b6e-1444-413c-862e-40af11aba86b,c1ca9593-7416-4ba6-a5ad-8f9220ad7536
927.0,fa3ffc98-0dd9-421a-b123-71d8d0f3ac51,7b99f03f-4c9c-4866-b27c-29c6dae0f773,2024-02,4774,7126.0,21378.0,7040.0,0,4706.0,0.0,0.0,1,0.6603985405557115,0,30697b6e-1444-413c-862e-40af11aba86b,30697b6e-1444-413c-862e-40af11aba86b,30697b6e-1444-413c-862e-40af11aba86b
928.0,fa3ffc98-0dd9-421a-b123-71d8d0f3ac51,6de44045-77c4-4366-a4f2-dc61e5ab22be,2024-03,974,7126.0,21378.0,7126.0,-1,960.0,0.0,0.0,1,0.134717934325007,-1,6de44045-77c4-4366-a4f2-dc61e5ab22be,c1ca9593-7416-4ba6-a5ad-8f9220ad7536,7b99f03f-4c9c-4866-b27c-29c6dae0f773
929.0,fa3ffc98-0dd9-421a-b123-71d8d0f3ac51,3d921cc9-3c96-4a42-a84a-622177addb55,2024-03,538,6267.0,20519.0,6982.833333333333,0,620.0,0.0,0.0,-1,0.0989309079304292,1,30697b6e-1444-413c-862e-40af11aba86b,c1ca9593-7416-4ba6-a5ad-8f9220ad7536,7b99f03f-4c9c-4866-b27c-29c6dae0f773
930.0,fa3ffc98-0dd9-421a-b123-71d8d0f3ac51,7b99f03f-4c9c-4866-b27c-29c6dae0f773,2024-03,4508,6267.0,19660.0,6839.666666666667,0,4774.0,0.0,0.0,-1,0.761767991064305,1,6de44045-77c4-4366-a4f2-dc61e5ab22be,6de44045-77c4-4366-a4f2-dc61e5ab22be,6de44045-77c4-4366-a4f2-dc61e5ab22be
931.0,fa3ffc98-0dd9-421a-b123-71d8d0f3ac51,30697b6e-1444-413c-862e-40af11aba86b,2024-03,2,6267.0,18801.0,6696.5,0,247.0,0.0,0.0,-1,0.0394127971916387,1,c1ca9593-7416-4ba6-a5ad-8f9220ad7536,c1ca9593-7416-4ba6-a5ad-8f9220ad7536,30697b6e-1444-413c-862e-40af11aba86b
932.0,fa3ffc98-0dd9-421a-b123-71d8d0f3ac51,fbd721e7-4e56-45af-82d4-832bf7eb9bd3,2024-03,245,6267.0,18801.0,6553.333333333333,0,291.0,0.0,0.0,-1,0.0464337003350885,1,6de44045-77c4-4366-a4f2-dc61e5ab22be,c1ca9593-7416-4ba6-a5ad-8f9220ad7536,3d921cc9-3c96-4a42-a84a-622177addb55
933.0,fa3ffc98-0dd9-421a-b123-71d8d0f3ac51,6de44045-77c4-4366-a4f2-dc61e5ab22be,2024-04,1142,6267.0,18801.0,6410.166666666667,1,974.0,2960.0,0.0,1,0.1554172650390936,1,6de44045-77c4-4366-a4f2-dc61e5ab22be,3d921cc9-3c96-4a42-a84a-622177addb55,30697b6e-1444-413c-862e-40af11aba86b
934.0,fa3ffc98-0dd9-421a-b123-71d8d0f3ac51,3d921cc9-3c96-4a42-a84a-622177addb55,2024-04,614,7594.0,20128.0,6488.166666666667,0,538.0,1507.0,0.0,1,0.0708454042665262,-1,c1ca9593-7416-4ba6-a5ad-8f9220ad7536,fbd721e7-4e56-45af-82d4-832bf7eb9bd3,30697b6e-1444-413c-862e-40af11aba86b
935.0,fa3ffc98-0dd9-421a-b123-71d8d0f3ac51,c1ca9593-7416-4ba6-a5ad-8f9220ad7536,2024-04,537,7594.0,21455.0,6709.333333333333,0,234.0,0.0,0.0,1,0.0308138003687121,1,fbd721e7-4e56-45af-82d4-832bf7eb9bd3,6de44045-77c4-4366-a4f2-dc61e5ab22be,fbd721e7-4e56-45af-82d4-832bf7eb9bd3
936.0,fa3ffc98-0dd9-421a-b123-71d8d0f3ac51,fbd721e7-4e56-45af-82d4-832bf7eb9bd3,2024-04,156,7594.0,22782.0,6930.5,0,245.0,818.0,0.0,-1,0.0322623123518567,-1,30697b6e-1444-413c-862e-40af11aba86b,c1ca9593-7416-4ba6-a5ad-8f9220ad7536,3d921cc9-3c96-4a42-a84a-622177addb55
937.0,fa3ffc98-0dd9-421a-b123-71d8d0f3ac51,7b99f03f-4c9c-4866-b27c-29c6dae0f773,2024-04,4907,7594.0,22782.0,7151.666666666667,0,4508.0,13988.0,0.0,1,0.5936265472741639,-1,c1ca9593-7416-4ba6-a5ad-8f9220ad7536,30697b6e-1444-413c-862e-40af11aba86b,3d921cc9-3c96-4a42-a84a-622177addb55
938.0,fa3ffc98-0dd9-421a-b123-71d8d0f3ac51,30697b6e-1444-413c-862e-40af11aba86b,2024-04,238,7594.0,22782.0,7372.833333333333,0,2.0,369.0,0.0,1,0.0002633658151171,-1,c1ca9593-7416-4ba6-a5ad-8f9220ad7536,7b99f03f-4c9c-4866-b27c-29c6dae0f773,30697b6e-1444-413c-862e-40af11aba86b
939.0,fa3ffc98-0dd9-421a-b123-71d8d0f3ac51,6de44045-77c4-4366-a4f2-dc61e5ab22be,2024-05,993,7594.0,22782.0,7594.0,1,1142.0,3076.0,0.0,-1,0.1503818804319199,-1,7b99f03f-4c9c-4866-b27c-29c6dae0f773,c1ca9593-7416-4ba6-a5ad-8f9220ad7536,3d921cc9-3c96-4a42-a84a-622177addb55
940.0,fa3ffc98-0dd9-421a-b123-71d8d0f3ac51,3d921cc9-3c96-4a42-a84a-622177addb55,2024-05,379,7660.0,22848.0,7605.0,0,614.0,1772.0,0.0,-1,0.0801566579634464,1,30697b6e-1444-413c-862e-40af11aba86b,6de44045-77c4-4366-a4f2-dc61e5ab22be,7b99f03f-4c9c-4866-b27c-29c6dae0f773
941.0,fa3ffc98-0dd9-421a-b123-71d8d0f3ac51,7b99f03f-4c9c-4866-b27c-29c6dae0f773,2024-05,5621,7660.0,22914.0,7616.0,0,4907.0,14189.0,0.0,1,0.6406005221932115,1,fbd721e7-4e56-45af-82d4-832bf7eb9bd3,3d921cc9-3c96-4a42-a84a-622177addb55,30697b6e-1444-413c-862e-40af11aba86b
942.0,fa3ffc98-0dd9-421a-b123-71d8d0f3ac51,c1ca9593-7416-4ba6-a5ad-8f9220ad7536,2024-05,284,7660.0,22980.0,7627.0,0,537.0,898.0,0.0,-1,0.0701044386422976,1,6de44045-77c4-4366-a4f2-dc61e5ab22be,6de44045-77c4-4366-a4f2-dc61e5ab22be,c1ca9593-7416-4ba6-a5ad-8f9220ad7536
943.0,fa3ffc98-0dd9-421a-b123-71d8d0f3ac51,fbd721e7-4e56-45af-82d4-832bf7eb9bd3,2024-05,141,7660.0,22980.0,7638.0,0,156.0,692.0,0.0,-1,0.0203655352480417,-1,fbd721e7-4e56-45af-82d4-832bf7eb9bd3,6de44045-77c4-4366-a4f2-dc61e5ab22be,c1ca9593-7416-4ba6-a5ad-8f9220ad7536
944.0,fa3ffc98-0dd9-421a-b123-71d8d0f3ac51,30697b6e-1444-413c-862e-40af11aba86b,2024-05,242,7660.0,22980.0,7649.0,0,238.0,487.0,0.0,1,0.0310704960835509,1,c1ca9593-7416-4ba6-a5ad-8f9220ad7536,3d921cc9-3c96-4a42-a84a-622177addb55,c1ca9593-7416-4ba6-a5ad-8f9220ad7536
945.0,fa3ffc98-0dd9-421a-b123-71d8d0f3ac51,30697b6e-1444-413c-862e-40af11aba86b,2024-06,83,7660.0,22980.0,7660.0,1,242.0,482.0,0.0,-1,0.0315926892950391,1,fbd721e7-4e56-45af-82d4-832bf7eb9bd3,6de44045-77c4-4366-a4f2-dc61e5ab22be,7b99f03f-4c9c-4866-b27c-29c6dae0f773
946.0,fa3ffc98-0dd9-421a-b123-71d8d0f3ac51,3d921cc9-3c96-4a42-a84a-622177addb55,2024-06,581,7804.0,23124.0,7684.0,0,379.0,1531.0,0.0,1,0.0485648385443362,-1,30697b6e-1444-413c-862e-40af11aba86b,fbd721e7-4e56-45af-82d4-832bf7eb9bd3,fbd721e7-4e56-45af-82d4-832bf7eb9bd3
947.0,fa3ffc98-0dd9-421a-b123-71d8d0f3ac51,fbd721e7-4e56-45af-82d4-832bf7eb9bd3,2024-06,390,7804.0,23268.0,7708.0,0,141.0,542.0,0.0,1,0.0180676576114812,-1,3d921cc9-3c96-4a42-a84a-622177addb55,c1ca9593-7416-4ba6-a5ad-8f9220ad7536,30697b6e-1444-413c-862e-40af11aba86b
948.0,fa3ffc98-0dd9-421a-b123-71d8d0f3ac51,c1ca9593-7416-4ba6-a5ad-8f9220ad7536,2024-06,774,7804.0,23412.0,7732.0,0,284.0,1055.0,0.0,1,0.0363915940543311,-1,7b99f03f-4c9c-4866-b27c-29c6dae0f773,c1ca9593-7416-4ba6-a5ad-8f9220ad7536,6de44045-77c4-4366-a4f2-dc61e5ab22be
949.0,fa3ffc98-0dd9-421a-b123-71d8d0f3ac51,6de44045-77c4-4366-a4f2-dc61e5ab22be,2024-06,1037,7804.0,23412.0,7756.0,0,993.0,3109.0,0.0,1,0.1272424397744746,-1,c1ca9593-7416-4ba6-a5ad-8f9220ad7536,fbd721e7-4e56-45af-82d4-832bf7eb9bd3,6de44045-77c4-4366-a4f2-dc61e5ab22be
950.0,fa3ffc98-0dd9-421a-b123-71d8d0f3ac51,7b99f03f-4c9c-4866-b27c-29c6dae0f773,2024-06,4939,7804.0,23412.0,7780.0,0,5621.0,15036.0,0.0,-1,0.7202716555612506,1,6de44045-77c4-4366-a4f2-dc61e5ab22be,fbd721e7-4e56-45af-82d4-832bf7eb9bd3,30697b6e-1444-413c-862e-40af11aba86b
951.0,fa3ffc98-0dd9-421a-b123-71d8d0f3ac51,6de44045-77c4-4366-a4f2-dc61e5ab22be,2024-07,946,7804.0,23412.0,7804.0,1,1037.0,3172.0,1022.0,-1,0.1328805740645822,1,3d921cc9-3c96-4a42-a84a-622177addb55,c1ca9593-7416-4ba6-a5ad-8f9220ad7536,6de44045-77c4-4366-a4f2-dc61e5ab22be
952.0,fa3ffc98-0dd9-421a-b123-71d8d0f3ac51,3d921cc9-3c96-4a42-a84a-622177addb55,2024-07,493,8247.0,23855.0,7877.833333333333,0,581.0,1574.0,513.5,-1,0.0704498605553534,1,3d921cc9-3c96-4a42-a84a-622177addb55,fbd721e7-4e56-45af-82d4-832bf7eb9bd3,fbd721e7-4e56-45af-82d4-832bf7eb9bd3
953.0,fa3ffc98-0dd9-421a-b123-71d8d0f3ac51,30697b6e-1444-413c-862e-40af11aba86b,2024-07,277,8247.0,24298.0,7951.666666666667,0,83.0,563.0,155.33333333333334,1,0.0100642657936219,-1,c1ca9593-7416-4ba6-a5ad-8f9220ad7536,6de44045-77c4-4366-a4f2-dc61e5ab22be,30697b6e-1444-413c-862e-40af11aba86b
